Updated On,Total Doses Administered
29/03/2021,74228.0
30/03/2021,77812.0
31/03/2021,79927.0
01/04/2021,81935.0
02/04/2021,82335.0
03/04/2021,82476.0
04/04/2021,82573.0
05/04/2021,85256.0
06/04/2021,87452.0
07/04/2021,93357.0
08/04/2021,97862.0
09/04/2021,100533.0
10/04/2021,101480.0
11/04/2021,105837.0
12/04/2021,113933.0
13/04/2021,120848.0
14/04/2021,128130.0
15/04/2021,133050.0
16/04/2021,137621.0
17/04/2021,139052.0
18/04/2021,140107.0
19/04/2021,148682.0
20/04/2021,155195.0
21/04/2021,162415.0
22/04/2021,169219.0
23/04/2021,171602.0
24/04/2021,172279.0
25/04/2021,172649.0
26/04/2021,178198.0
27/04/2021,183201.0
28/04/2021,189590.0
29/04/2021,195428.0
30/04/2021,198817.0
01/05/2021,199845.0
02/05/2021,200279.0
03/05/2021,205316.0
04/05/2021,209918.0
05/05/2021,213511.0
06/05/2021,216162.0
07/05/2021,218384.0
08/05/2021,218617.0
09/05/2021,219061.0
10/05/2021,223069.0
11/05/2021,226669.0
12/05/2021,229033.0
13/05/2021,232245.0
14/05/2021,233433.0
15/05/2021,233825.0
16/05/2021,234090.0
17/05/2021,238157.0
18/05/2021,243561.0
19/05/2021,245648.0
20/05/2021,246683.0
21/05/2021,247243.0
22/05/2021,247345.0
23/05/2021,247513.0
24/05/2021,253384.0
25/05/2021,259736.0
26/05/2021,260721.0
27/05/2021,261506.0
28/05/2021,262228.0
29/05/2021,262488.0
30/05/2021,262571.0
31/05/2021,268922.0
01/06/2021,274959.0
02/06/2021,277162.0
03/06/2021,279796.0
04/06/2021,281682.0
05/06/2021,281890.0
06/06/2021,282481.0
07/06/2021,291666.0
08/06/2021,301511.0
09/06/2021,312189.0
10/06/2021,320312.0
11/06/2021,329360.0
12/06/2021,332870.0
13/06/2021,336121.0
14/06/2021,349528.0
15/06/2021,361734.0
16/06/2021,373071.0
17/06/2021,382540.0
18/06/2021,392226.0
19/06/2021,395022.0
20/06/2021,399370.0
21/06/2021,409572.0
22/06/2021,419911.0
23/06/2021,430786.0
24/06/2021,440810.0
25/06/2021,452837.0
26/06/2021,458432.0
27/06/2021,462512.0
28/06/2021,475119.0
29/06/2021,487762.0
30/06/2021,500218.0
01/07/2021,509293.0
02/07/2021,518347.0
03/07/2021,520859.0
04/07/2021,526913.0
05/07/2021,538942.0
06/07/2021,552125.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,3420.0
17/01/2021,3536.0
18/01/2021,7591.0
19/01/2021,14807.0
20/01/2021,18568.0
21/01/2021,45331.0
22/01/2021,59241.0
23/01/2021,89092.0
24/01/2021,93846.0
25/01/2021,120698.0
26/01/2021,122870.0
27/01/2021,130317.0
28/01/2021,145998.0
29/01/2021,156711.0
30/01/2021,158329.0
31/01/2021,158567.0
01/02/2021,159914.0
02/02/2021,161078.0
03/02/2021,165753.0
04/02/2021,186187.0
05/02/2021,190943.0
06/02/2021,220401.0
07/02/2021,223714.0
08/02/2021,255650.0
09/02/2021,282491.0
10/02/2021,316166.0
11/02/2021,334559.0
12/02/2021,350417.0
13/02/2021,360206.0
14/02/2021,360679.0
15/02/2021,377078.0
16/02/2021,380202.0
17/02/2021,392505.0
18/02/2021,407988.0
19/02/2021,462576.0
20/02/2021,489793.0
21/02/2021,491506.0
22/02/2021,519365.0
23/02/2021,531427.0
24/02/2021,539997.0
25/02/2021,564070.0
26/02/2021,573790.0
27/02/2021,573826.0
28/02/2021,573828.0
01/03/2021,573828.0
02/03/2021,608953.0
03/03/2021,636348.0
04/03/2021,678170.0
05/03/2021,705107.0
06/03/2021,744565.0
07/03/2021,749077.0
08/03/2021,820328.0
09/03/2021,707189.0
10/03/2021,750951.0
11/03/2021,758859.0
12/03/2021,825025.0
13/03/2021,883368.0
14/03/2021,890304.0
15/03/2021,980682.0
16/03/2021,1270396.0
17/03/2021,1380895.0
18/03/2021,1471638.0
19/03/2021,1565021.0
20/03/2021,1661845.0
21/03/2021,1691518.0
22/03/2021,1750576.0
23/03/2021,1855753.0
24/03/2021,1916772.0
25/03/2021,1988898.0
26/03/2021,2054400.0
27/03/2021,2125480.0
28/03/2021,2136507.0
29/03/2021,2137175.0
30/03/2021,2216101.0
31/03/2021,2297640.0
01/04/2021,2383139.0
02/04/2021,2600813.0
03/04/2021,2788139.0
04/04/2021,3069354.0
05/04/2021,3208252.0
06/04/2021,3375907.0
07/04/2021,3565852.0
08/04/2021,3763100.0
09/04/2021,3950514.0
10/04/2021,4087959.0
11/04/2021,4210619.0
12/04/2021,4351791.0
13/04/2021,4441397.0
14/04/2021,4526576.0
15/04/2021,4675143.0
16/04/2021,4791946.0
17/04/2021,4863969.0
18/04/2021,4928619.0
19/04/2021,5068071.0
20/04/2021,5190262.0
21/04/2021,5303528.0
22/04/2021,5394733.0
23/04/2021,5508466.0
24/04/2021,5526978.0
25/04/2021,5530079.0
26/04/2021,5615286.0
27/04/2021,5691740.0
28/04/2021,5741648.0
29/04/2021,5778140.0
30/04/2021,5856695.0
01/05/2021,5871726.0
02/05/2021,5874337.0
03/05/2021,5920244.0
04/05/2021,5951030.0
05/05/2021,5975193.0
06/05/2021,6028359.0
07/05/2021,6115427.0
08/05/2021,6190506.0
09/05/2021,6199403.0
10/05/2021,6344014.0
11/05/2021,6457266.0
12/05/2021,6522664.0
13/05/2021,6575980.0
14/05/2021,6625243.0
15/05/2021,6661562.0
16/05/2021,6662987.0
17/05/2021,6723547.0
18/05/2021,6830272.0
19/05/2021,6905443.0
20/05/2021,6965104.0
21/05/2021,7015983.0
22/05/2021,7101273.0
23/05/2021,7116916.0
24/05/2021,7229111.0
25/05/2021,7326673.0
26/05/2021,7376765.0
27/05/2021,7479227.0
28/05/2021,7603639.0
29/05/2021,7708912.0
30/05/2021,7727970.0
31/05/2021,7857798.0
01/06/2021,7962783.0
02/06/2021,8035993.0
03/06/2021,8110698.0
04/06/2021,8201860.0
05/06/2021,8283001.0
06/06/2021,8296256.0
07/06/2021,8462518.0
08/06/2021,8613888.0
09/06/2021,8749836.0
10/06/2021,8806405.0
11/06/2021,8905797.0
12/06/2021,8977717.0
13/06/2021,8987379.0
14/06/2021,9061121.0
15/06/2021,9186151.0
16/06/2021,9350452.0
17/06/2021,9506300.0
18/06/2021,9656101.0
19/06/2021,9825907.0
20/06/2021,9846132.0
21/06/2021,10149548.0
22/06/2021,10441470.0
23/06/2021,10765825.0
24/06/2021,11052797.0
25/06/2021,11295459.0
26/06/2021,11539203.0
27/06/2021,11571633.0
28/06/2021,11832106.0
29/06/2021,11960777.0
30/06/2021,12016338.0
01/07/2021,12055072.0
02/07/2021,12089892.0
03/07/2021,12202018.0
04/07/2021,12237284.0
05/07/2021,12586866.0
06/07/2021,12923503.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,92.0
17/01/2021,92.0
18/01/2021,128.0
19/01/2021,249.0
20/01/2021,249.0
21/01/2021,249.0
22/01/2021,440.0
23/01/2021,813.0
24/01/2021,870.0
25/01/2021,1200.0
26/01/2021,1205.0
27/01/2021,1274.0
28/01/2021,1302.0
29/01/2021,1684.0
30/01/2021,2069.0
31/01/2021,2077.0
01/02/2021,2316.0
02/02/2021,2472.0
03/02/2021,2640.0
04/02/2021,2640.0
05/02/2021,2984.0
06/02/2021,2984.0
07/02/2021,2984.0
08/02/2021,3326.0
09/02/2021,3728.0
10/02/2021,4135.0
11/02/2021,4144.0
12/02/2021,4740.0
13/02/2021,5311.0
14/02/2021,5311.0
15/02/2021,5974.0
16/02/2021,6502.0
17/02/2021,7072.0
18/02/2021,7433.0
19/02/2021,8863.0
20/02/2021,9790.0
21/02/2021,9790.0
22/02/2021,10023.0
23/02/2021,10132.0
24/02/2021,10288.0
25/02/2021,10599.0
26/02/2021,11254.0
27/02/2021,11254.0
28/02/2021,11254.0
01/03/2021,11254.0
02/03/2021,11912.0
03/03/2021,13087.0
04/03/2021,14349.0
05/03/2021,15833.0
06/03/2021,17181.0
07/03/2021,17186.0
08/03/2021,18840.0
09/03/2021,17940.0
10/03/2021,19610.0
11/03/2021,21232.0
12/03/2021,22707.0
13/03/2021,24491.0
14/03/2021,24531.0
15/03/2021,26694.0
16/03/2021,32136.0
17/03/2021,36669.0
18/03/2021,39618.0
19/03/2021,42192.0
20/03/2021,45828.0
21/03/2021,45978.0
22/03/2021,48951.0
23/03/2021,52280.0
24/03/2021,56958.0
25/03/2021,59759.0
26/03/2021,62652.0
27/03/2021,64971.0
28/03/2021,65161.0
29/03/2021,67152.0
30/03/2021,71126.0
31/03/2021,74753.0
01/04/2021,77091.0
02/04/2021,78346.0
03/04/2021,81940.0
04/04/2021,83745.0
05/04/2021,85304.0
06/04/2021,85827.0
07/04/2021,87366.0
08/04/2021,90173.0
09/04/2021,93170.0
10/04/2021,96811.0
11/04/2021,103620.0
12/04/2021,114625.0
13/04/2021,129315.0
14/04/2021,138227.0
15/04/2021,148463.0
16/04/2021,157568.0
17/04/2021,163838.0
18/04/2021,165720.0
19/04/2021,168746.0
20/04/2021,170884.0
21/04/2021,173842.0
22/04/2021,176632.0
23/04/2021,179593.0
24/04/2021,181793.0
25/04/2021,182376.0
26/04/2021,185241.0
27/04/2021,187897.0
28/04/2021,190808.0
29/04/2021,193958.0
30/04/2021,197864.0
01/05/2021,199568.0
02/05/2021,200100.0
03/05/2021,202793.0
04/05/2021,204860.0
05/05/2021,207774.0
06/05/2021,210910.0
07/05/2021,214047.0
08/05/2021,216758.0
09/05/2021,217269.0
10/05/2021,220887.0
11/05/2021,223390.0
12/05/2021,225487.0
13/05/2021,228252.0
14/05/2021,230849.0
15/05/2021,233493.0
16/05/2021,234107.0
17/05/2021,235311.0
18/05/2021,236280.0
19/05/2021,237296.0
20/05/2021,239946.0
21/05/2021,242269.0
22/05/2021,244618.0
23/05/2021,246119.0
24/05/2021,248922.0
25/05/2021,251483.0
26/05/2021,254227.0
27/05/2021,257055.0
28/05/2021,260310.0
29/05/2021,263594.0
30/05/2021,265768.0
31/05/2021,269328.0
01/06/2021,272660.0
02/06/2021,276052.0
03/06/2021,279327.0
04/06/2021,282192.0
05/06/2021,286551.0
06/06/2021,289091.0
07/06/2021,294440.0
08/06/2021,300252.0
09/06/2021,305651.0
10/06/2021,311816.0
11/06/2021,317562.0
12/06/2021,324744.0
13/06/2021,327232.0
14/06/2021,334027.0
15/06/2021,339695.0
16/06/2021,353121.0
17/06/2021,368948.0
18/06/2021,385272.0
19/06/2021,410129.0
20/06/2021,418672.0
21/06/2021,436571.0
22/06/2021,445363.0
23/06/2021,454182.0
24/06/2021,462497.0
25/06/2021,469829.0
26/06/2021,479491.0
27/06/2021,481902.0
28/06/2021,492598.0
29/06/2021,499979.0
30/06/2021,507468.0
01/07/2021,513535.0
02/07/2021,518831.0
03/07/2021,526345.0
04/07/2021,529509.0
05/07/2021,539096.0
06/07/2021,548593.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,336.0
17/01/2021,338.0
18/01/2021,678.0
19/01/2021,1529.0
20/01/2021,2432.0
21/01/2021,4780.0
22/01/2021,9676.0
23/01/2021,16519.0
24/01/2021,17712.0
25/01/2021,26017.0
26/01/2021,26213.0
27/01/2021,33121.0
28/01/2021,39511.0
29/01/2021,42210.0
30/01/2021,45648.0
31/01/2021,45738.0
01/02/2021,47903.0
02/02/2021,49663.0
03/02/2021,52241.0
04/02/2021,56208.0
05/02/2021,60878.0
06/02/2021,64399.0
07/02/2021,64401.0
08/02/2021,70250.0
09/02/2021,75851.0
10/02/2021,80350.0
11/02/2021,85911.0
12/02/2021,90012.0
13/02/2021,92050.0
14/02/2021,92050.0
15/02/2021,97181.0
16/02/2021,102258.0
17/02/2021,106279.0
18/02/2021,107749.0
19/02/2021,122526.0
20/02/2021,128999.0
21/02/2021,129510.0
22/02/2021,140314.0
23/02/2021,149544.0
24/02/2021,158632.0
25/02/2021,172597.0
26/02/2021,181693.0
27/02/2021,181693.0
28/02/2021,181693.0
01/03/2021,181693.0
02/03/2021,199021.0
03/03/2021,211462.0
04/03/2021,224386.0
05/03/2021,240500.0
06/03/2021,254347.0
07/03/2021,255858.0
08/03/2021,275759.0
09/03/2021,246839.0
10/03/2021,263332.0
11/03/2021,269729.0
12/03/2021,289983.0
13/03/2021,308567.0
14/03/2021,311048.0
15/03/2021,335644.0
16/03/2021,411080.0
17/03/2021,466103.0
18/03/2021,496341.0
19/03/2021,530257.0
20/03/2021,567812.0
21/03/2021,578775.0
22/03/2021,613264.0
23/03/2021,649345.0
24/03/2021,681673.0
25/03/2021,719040.0
26/03/2021,755002.0
27/03/2021,802200.0
28/03/2021,821912.0
29/03/2021,842376.0
30/03/2021,892969.0
31/03/2021,944534.0
01/04/2021,1004421.0
02/04/2021,1076831.0
03/04/2021,1152514.0
04/04/2021,1237974.0
05/04/2021,1310252.0
06/04/2021,1354171.0
07/04/2021,1469287.0
08/04/2021,1570863.0
09/04/2021,1672525.0
10/04/2021,1769540.0
11/04/2021,1844914.0
12/04/2021,1938682.0
13/04/2021,2002350.0
14/04/2021,2080326.0
15/04/2021,2165009.0
16/04/2021,2261353.0
17/04/2021,2352247.0
18/04/2021,2418071.0
19/04/2021,2507520.0
20/04/2021,2594737.0
21/04/2021,2657654.0
22/04/2021,2714945.0
23/04/2021,2811886.0
24/04/2021,2924267.0
25/04/2021,2995036.0
26/04/2021,3085641.0
27/04/2021,3131430.0
28/04/2021,3211403.0
29/04/2021,3292863.0
30/04/2021,3394080.0
01/05/2021,3465616.0
02/05/2021,3498524.0
03/05/2021,3535078.0
04/05/2021,3556000.0
05/05/2021,3636037.0
06/05/2021,3718025.0
07/05/2021,3790968.0
08/05/2021,3859741.0
09/05/2021,3900797.0
10/05/2021,3981861.0
11/05/2021,4065354.0
12/05/2021,4117718.0
13/05/2021,4157568.0
14/05/2021,4176283.0
15/05/2021,4195166.0
16/05/2021,4200672.0
17/05/2021,4209769.0
18/05/2021,4218012.0
19/05/2021,4239354.0
20/05/2021,4277807.0
21/05/2021,4315486.0
22/05/2021,4370063.0
23/05/2021,4395438.0
24/05/2021,4422709.0
25/05/2021,4449172.0
26/05/2021,4481288.0
27/05/2021,4505298.0
28/05/2021,4524754.0
29/05/2021,4568745.0
30/05/2021,4602591.0
31/05/2021,4639262.0
01/06/2021,4675210.0
02/06/2021,4712161.0
03/06/2021,4749239.0
04/06/2021,4809245.0
05/06/2021,4872289.0
06/06/2021,4911988.0
07/06/2021,4962200.0
08/06/2021,5010368.0
09/06/2021,5041984.0
10/06/2021,5070549.0
11/06/2021,5123208.0
12/06/2021,5187108.0
13/06/2021,5219611.0
14/06/2021,5246782.0
15/06/2021,5277700.0
16/06/2021,5299801.0
17/06/2021,5327778.0
18/06/2021,5356568.0
19/06/2021,5385524.0
20/06/2021,5422887.0
21/06/2021,5521994.0
22/06/2021,5647031.0
23/06/2021,5736250.0
24/06/2021,5844271.0
25/06/2021,5972116.0
26/06/2021,6114078.0
27/06/2021,6182574.0
28/06/2021,6230597.0
29/06/2021,6265875.0
30/06/2021,6292478.0
01/07/2021,6314228.0
02/07/2021,6346355.0
03/07/2021,6894264.0
04/07/2021,7017721.0
05/07/2021,7070442.0
06/07/2021,7095644.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,3285.0
17/01/2021,3455.0
18/01/2021,4037.0
19/01/2021,13022.0
20/01/2021,13146.0
21/01/2021,13605.0
22/01/2021,24545.0
23/01/2021,47915.0
24/01/2021,74727.0
25/01/2021,141245.0
26/01/2021,141527.0
27/01/2021,218831.0
28/01/2021,239877.0
29/01/2021,302265.0
30/01/2021,307923.0
31/01/2021,309565.0
01/02/2021,313321.0
02/02/2021,319352.0
03/02/2021,343265.0
04/02/2021,364452.0
05/02/2021,392138.0
06/02/2021,434782.0
07/02/2021,436384.0
08/02/2021,462139.0
09/02/2021,467360.0
10/02/2021,534459.0
11/02/2021,566165.0
12/02/2021,582386.0
13/02/2021,585570.0
14/02/2021,586110.0
15/02/2021,611493.0
16/02/2021,626481.0
17/02/2021,747482.0
18/02/2021,732405.0
19/02/2021,790236.0
20/02/2021,810063.0
21/02/2021,810077.0
22/02/2021,836494.0
23/02/2021,866185.0
24/02/2021,919887.0
25/02/2021,939812.0
26/02/2021,1010420.0
27/02/2021,1010420.0
28/02/2021,1010422.0
01/03/2021,1010422.0
02/03/2021,1213860.0
03/03/2021,1423769.0
04/03/2021,1532359.0
05/03/2021,1783489.0
06/03/2021,2024053.0
07/03/2021,2037152.0
08/03/2021,2225610.0
09/03/2021,1960495.0
10/03/2021,2085412.0
11/03/2021,2089766.0
12/03/2021,2263958.0
13/03/2021,2446510.0
14/03/2021,2456156.0
15/03/2021,2649046.0
16/03/2021,3222996.0
17/03/2021,3624763.0
18/03/2021,3686399.0
19/03/2021,3936959.0
20/03/2021,4180576.0
21/03/2021,4219462.0
22/03/2021,4395920.0
23/03/2021,4641690.0
24/03/2021,4864027.0
25/03/2021,4936175.0
26/03/2021,5145466.0
27/03/2021,5333240.0
28/03/2021,5341604.0
29/03/2021,5341595.0
30/03/2021,5434584.0
31/03/2021,5570248.0
01/04/2021,5740300.0
02/04/2021,6080050.0
03/04/2021,6369889.0
04/04/2021,6802269.0
05/04/2021,7140844.0
06/04/2021,7456232.0
07/04/2021,8149121.0
08/04/2021,8802577.0
09/04/2021,9242464.0
10/04/2021,9563597.0
11/04/2021,9715559.0
12/04/2021,9924376.0
13/04/2021,10080259.0
14/04/2021,10223602.0
15/04/2021,10357687.0
16/04/2021,10522686.0
17/04/2021,10696255.0
18/04/2021,10883172.0
19/04/2021,11190106.0
20/04/2021,11450316.0
21/04/2021,11649150.0
22/04/2021,11834881.0
23/04/2021,12009834.0
24/04/2021,12207116.0
25/04/2021,12347726.0
26/04/2021,12541830.0
27/04/2021,12659945.0
28/04/2021,12811445.0
29/04/2021,12936289.0
30/04/2021,13021948.0
01/05/2021,13084309.0
02/05/2021,13173409.0
03/05/2021,13351069.0
04/05/2021,13497182.0
05/05/2021,13626322.0
06/05/2021,13736919.0
07/05/2021,13891493.0
08/05/2021,14086593.0
09/05/2021,14177991.0
10/05/2021,14374162.0
11/05/2021,14626660.0
12/05/2021,14811519.0
13/05/2021,14934512.0
14/05/2021,14991949.0
15/05/2021,15135482.0
16/05/2021,15249948.0
17/05/2021,15414928.0
18/05/2021,15544817.0
19/05/2021,15625438.0
20/05/2021,15709931.0
21/05/2021,15819042.0
22/05/2021,15944503.0
23/05/2021,16036018.0
24/05/2021,16186100.0
25/05/2021,16287494.0
26/05/2021,16367035.0
27/05/2021,16429431.0
28/05/2021,16554847.0
29/05/2021,16759793.0
30/05/2021,16865658.0
31/05/2021,17016331.0
01/06/2021,17124031.0
02/06/2021,17240714.0
03/06/2021,17334159.0
04/06/2021,17488910.0
05/06/2021,17662091.0
06/06/2021,17743175.0
07/06/2021,17872011.0
08/06/2021,18040679.0
09/06/2021,18484841.0
10/06/2021,18832537.0
11/06/2021,19292726.0
12/06/2021,19606991.0
13/06/2021,19721553.0
14/06/2021,19895554.0
15/06/2021,19990335.0
16/06/2021,20042703.0
17/06/2021,20286459.0
18/06/2021,20630839.0
19/06/2021,20869269.0
20/06/2021,21238176.0
21/06/2021,21713044.0
22/06/2021,22139075.0
23/06/2021,22498043.0
24/06/2021,22714675.0
25/06/2021,23669169.0
26/06/2021,23987142.0
27/06/2021,24251293.0
28/06/2021,24438759.0
29/06/2021,24548916.0
30/06/2021,24731046.0
01/07/2021,24802226.0
02/07/2021,24887697.0
03/07/2021,25666108.0
04/07/2021,25769650.0
05/07/2021,25821446.0
06/07/2021,25848234.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,7.0
17/01/2021,7.0
18/01/2021,7.0
19/01/2021,38.0
20/01/2021,62.0
21/01/2021,186.0
22/01/2021,296.0
23/01/2021,299.0
24/01/2021,309.0
25/01/2021,477.0
26/01/2021,490.0
27/01/2021,964.0
28/01/2021,1431.0
29/01/2021,1707.0
30/01/2021,1707.0
31/01/2021,1709.0
01/02/2021,1855.0
02/02/2021,2336.0
03/02/2021,3084.0
04/02/2021,3923.0
05/02/2021,4857.0
06/02/2021,5089.0
07/02/2021,5090.0
08/02/2021,5726.0
09/02/2021,6653.0
10/02/2021,7478.0
11/02/2021,8022.0
12/02/2021,8041.0
13/02/2021,8042.0
14/02/2021,8042.0
15/02/2021,8252.0
16/02/2021,9006.0
17/02/2021,9714.0
18/02/2021,10339.0
19/02/2021,11993.0
20/02/2021,12921.0
21/02/2021,12921.0
22/02/2021,14550.0
23/02/2021,16146.0
24/02/2021,17456.0
25/02/2021,18535.0
26/02/2021,19112.0
27/02/2021,19112.0
28/02/2021,19112.0
01/03/2021,19112.0
02/03/2021,20991.0
03/03/2021,22602.0
04/03/2021,24622.0
05/03/2021,27446.0
06/03/2021,29477.0
07/03/2021,29477.0
08/03/2021,33038.0
09/03/2021,30915.0
10/03/2021,34629.0
11/03/2021,38361.0
12/03/2021,41096.0
13/03/2021,41351.0
14/03/2021,41351.0
15/03/2021,44207.0
16/03/2021,50954.0
17/03/2021,54631.0
18/03/2021,57312.0
19/03/2021,59889.0
20/03/2021,61649.0
21/03/2021,61716.0
22/03/2021,64495.0
23/03/2021,67281.0
24/03/2021,69288.0
25/03/2021,71024.0
26/03/2021,72788.0
27/03/2021,72814.0
28/03/2021,72815.0
29/03/2021,72815.0
30/03/2021,73752.0
31/03/2021,74191.0
01/04/2021,77314.0
02/04/2021,78293.0
03/04/2021,78880.0
04/04/2021,79192.0
05/04/2021,82059.0
06/04/2021,85747.0
07/04/2021,94426.0
08/04/2021,104473.0
09/04/2021,112414.0
10/04/2021,115201.0
11/04/2021,117171.0
12/04/2021,125831.0
13/04/2021,135455.0
14/04/2021,141777.0
15/04/2021,148555.0
16/04/2021,155241.0
17/04/2021,160123.0
18/04/2021,161058.0
19/04/2021,166609.0
20/04/2021,171123.0
21/04/2021,172465.0
22/04/2021,177162.0
23/04/2021,182621.0
24/04/2021,185449.0
25/04/2021,185895.0
26/04/2021,189953.0
27/04/2021,193834.0
28/04/2021,196919.0
29/04/2021,200586.0
30/04/2021,203966.0
01/05/2021,204960.0
02/05/2021,204990.0
03/05/2021,207754.0
04/05/2021,210281.0
05/05/2021,212688.0
06/05/2021,215456.0
07/05/2021,218368.0
08/05/2021,219141.0
09/05/2021,219312.0
10/05/2021,221248.0
11/05/2021,222448.0
12/05/2021,223154.0
13/05/2021,224984.0
14/05/2021,225702.0
15/05/2021,225794.0
16/05/2021,226156.0
17/05/2021,226891.0
18/05/2021,227622.0
19/05/2021,229107.0
20/05/2021,230980.0
21/05/2021,232718.0
22/05/2021,234303.0
23/05/2021,234303.0
24/05/2021,235593.0
25/05/2021,236874.0
26/05/2021,237959.0
27/05/2021,238715.0
28/05/2021,238828.0
29/05/2021,238891.0
30/05/2021,238891.0
31/05/2021,238983.0
01/06/2021,239043.0
02/06/2021,239174.0
03/06/2021,239355.0
04/06/2021,239548.0
05/06/2021,239628.0
06/06/2021,239779.0
07/06/2021,240036.0
08/06/2021,240711.0
09/06/2021,244354.0
10/06/2021,252346.0
11/06/2021,264968.0
12/06/2021,273389.0
13/06/2021,273567.0
14/06/2021,286462.0
15/06/2021,302373.0
16/06/2021,317335.0
17/06/2021,331827.0
18/06/2021,347391.0
19/06/2021,358633.0
20/06/2021,359435.0
21/06/2021,371403.0
22/06/2021,385331.0
23/06/2021,397182.0
24/06/2021,409995.0
25/06/2021,423563.0
26/06/2021,433131.0
27/06/2021,433136.0
28/06/2021,448770.0
29/06/2021,462454.0
30/06/2021,473810.0
01/07/2021,483470.0
02/07/2021,493534.0
03/07/2021,501578.0
04/07/2021,501580.0
05/07/2021,515248.0
06/07/2021,527470.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,1167.0
17/01/2021,1745.0
18/01/2021,2861.0
19/01/2021,6154.0
20/01/2021,9060.0
21/01/2021,15654.0
22/01/2021,23659.0
23/01/2021,31127.0
24/01/2021,35144.0
25/01/2021,41396.0
26/01/2021,46310.0
27/01/2021,54195.0
28/01/2021,61290.0
29/01/2021,66918.0
30/01/2021,76934.0
31/01/2021,77809.0
01/02/2021,85002.0
02/02/2021,91094.0
03/02/2021,98750.0
04/02/2021,107904.0
05/02/2021,116857.0
06/02/2021,126381.0
07/02/2021,127289.0
08/02/2021,139024.0
09/02/2021,150915.0
10/02/2021,162412.0
11/02/2021,173368.0
12/02/2021,184565.0
13/02/2021,195870.0
14/02/2021,196467.0
15/02/2021,205097.0
16/02/2021,215964.0
17/02/2021,227737.0
18/02/2021,234412.0
19/02/2021,256388.0
20/02/2021,269873.0
21/02/2021,270487.0
22/02/2021,280847.0
23/02/2021,291582.0
24/02/2021,300604.0
25/02/2021,308895.0
26/02/2021,319966.0
27/02/2021,319966.0
28/02/2021,319966.0
01/03/2021,319966.0
02/03/2021,357600.0
03/03/2021,400506.0
04/03/2021,455609.0
05/03/2021,532154.0
06/03/2021,619615.0
07/03/2021,646341.0
08/03/2021,732192.0
09/03/2021,733464.0
10/03/2021,820208.0
11/03/2021,905294.0
12/03/2021,996547.0
13/03/2021,1086617.0
14/03/2021,1108284.0
15/03/2021,1205503.0
16/03/2021,1423843.0
17/03/2021,1581558.0
18/03/2021,1695339.0
19/03/2021,1814949.0
20/03/2021,1941168.0
21/03/2021,1988556.0
22/03/2021,2085366.0
23/03/2021,2217917.0
24/03/2021,2317475.0
25/03/2021,2422220.0
26/03/2021,2527792.0
27/03/2021,2632190.0
28/03/2021,2653179.0
29/03/2021,2748044.0
30/03/2021,2829551.0
31/03/2021,2905435.0
01/04/2021,2965312.0
02/04/2021,3046904.0
03/04/2021,3101889.0
04/04/2021,3141884.0
05/04/2021,3187087.0
06/04/2021,3219359.0
07/04/2021,3280537.0
08/04/2021,3400924.0
09/04/2021,3532446.0
10/04/2021,3665295.0
11/04/2021,3714682.0
12/04/2021,3880228.0
13/04/2021,4019326.0
14/04/2021,4110125.0
15/04/2021,4315785.0
16/04/2021,4528836.0
17/04/2021,4669044.0
18/04/2021,4710862.0
19/04/2021,4813376.0
20/04/2021,4892064.0
21/04/2021,4965564.0
22/04/2021,5075681.0
23/04/2021,5205556.0
24/04/2021,5327915.0
25/04/2021,5351073.0
26/04/2021,5483332.0
27/04/2021,5624732.0
28/04/2021,5740648.0
29/04/2021,5845197.0
30/04/2021,5947056.0
01/05/2021,6030884.0
02/05/2021,6046415.0
03/05/2021,6135244.0
04/05/2021,6210666.0
05/05/2021,6279062.0
06/05/2021,6379188.0
07/05/2021,6478830.0
08/05/2021,6546261.0
09/05/2021,6569914.0
10/05/2021,6676837.0
11/05/2021,6762623.0
12/05/2021,6851406.0
13/05/2021,6951309.0
14/05/2021,7009930.0
15/05/2021,7074066.0
16/05/2021,7088176.0
17/05/2021,7145700.0
18/05/2021,7194563.0
19/05/2021,7238986.0
20/05/2021,7281385.0
21/05/2021,7324570.0
22/05/2021,7376365.0
23/05/2021,7391550.0
24/05/2021,7474446.0
25/05/2021,7661541.0
26/05/2021,7911981.0
27/05/2021,8207573.0
28/05/2021,8515660.0
29/05/2021,8794771.0
30/05/2021,8893998.0
31/05/2021,9095854.0
